2011,-24110.9511145
2012,-15825.571056
2013,-13746.2096348
2014,-11215.3057418
2015,-17456.0098175
2016,-53263.7649562
2017,-17421.1500961
2018,-13677.6842996
2019,-12520.9301434
2020,-11148.2488021
2021,-11137.1116904
2022,-17571.4312031
